 frequency       inoise_spectrum onoise_spectrum
 1.85478119e+05  7.43899747e-08  4.50132259e-07 
 1.96192737e+05  7.36929101e-08  4.21557375e-07 
 2.07526313e+05  7.30278279e-08  3.94933606e-07 
 2.19514602e+05  7.23934849e-08  3.70117240e-07 
 2.32195425e+05  7.17886705e-08  3.46975810e-07 
 2.45608788e+05  7.12122076e-08  3.25387184e-07 
 2.59797009e+05  7.06629518e-08  3.05238730e-07 
 2.74804848e+05  7.01397923e-08  2.86426549e-07 
 2.90679654e+05  6.96416514e-08  2.68854766e-07 
 3.07471508e+05  6.91674848e-08  2.52434885e-07 
 3.25233387e+05  6.87162813e-08  2.37085196e-07 
 3.44021326e+05  6.82870629e-08  2.22730223e-07 
 3.63894599e+05  6.78788846e-08  2.09300229e-07 
 3.84915902e+05  6.74908339e-08  1.96730751e-07 
 4.07151555e+05  6.71220310e-08  1.84962183e-07 
 4.30671707e+05  6.67716283e-08  1.73939379e-07 
 4.55550561e+05  6.64388100e-08  1.63611309e-07 
 4.81866605e+05  6.61227919e-08  1.53930721e-07 
 5.09702863e+05  6.58228208e-08  1.44853850e-07 
 5.39147154e+05  6.55381745e-08  1.36340137e-07 
 5.70292370e+05  6.52681609e-08  1.28351979e-07 
 6.03236769e+05  6.50121180e-08  1.20854497e-07 
 6.38084285e+05  6.47694131e-08  1.13815323e-07 
 6.74944857e+05  6.45394426e-08  1.07204403e-07 
 7.13934775e+05  6.43216317e-08  1.00993823e-07 
 7.55177045e+05  6.41154334e-08  9.51576376e-08 
 7.98801781e+05  6.39203291e-08  8.96717220e-08 
 8.44946611e+05  6.37358272e-08  8.45136337e-08 
 8.93757115e+05  6.35614637e-08  7.96624839e-08 
 9.45387283e+05  6.33968012e-08  7.50988200e-08 
 1.00000000e+06  6.32414292e-08  7.08045184e-08 
 1.05776756e+06  6.30949637e-08  6.67626851e-08 
 1.11887221e+06  6.29570473e-08  6.29575643e-08 
 1.18350673e+06  6.28273490e-08  5.93744550e-08 
 1.25187503e+06  6.27055645e-08  5.59996334e-08 
 1.32419279e+06  6.25914162e-08  5.28202823e-08 
 1.40068818e+06  6.24846538e-08  4.98244249e-08 
 1.48160252e+06  6.23850541e-08  4.70008654e-08 
 1.56719108e+06  6.22924225e-08  4.43391326e-08 
 1.65772389e+06  6.22065928e-08  4.18294294e-08 
 1.75348655e+06  6.21274286e-08  3.94625850e-08 
 1.85478119e+06  6.20548241e-08  3.72300117e-08 
 1.96192737e+06  6.19887052e-08  3.51236645e-08 
 2.07526313e+06  6.19290312e-08  3.31360038e-08 
 2.19514602e+06  6.18757959e-08  3.12599619e-08 
 2.32195425e+06  6.18290297e-08  2.94889103e-08 
 2.45608788e+06  6.17888015e-08  2.78166316e-08 
 2.59797009e+06  6.17552209e-08  2.62372917e-08 
 2.74804848e+06  6.17284405e-08  2.47454155e-08 
 2.90679654e+06  6.17086586e-08  2.33358638e-08 
 3.07471508e+06  6.16961221e-08  2.20038121e-08 
 3.25233387e+06  6.16911295e-08  2.07447314e-08 
 3.44021326e+06  6.16940341e-08  1.95543700e-08 
 3.63894599e+06  6.17052475e-08  1.84287371e-08 
 3.84915902e+06  6.17252431e-08  1.73640880e-08 
 4.07151555e+06  6.17545599e-08  1.63569097e-08 
 4.30671707e+06  6.17938059e-08  1.54039086e-08 
 4.55550561e+06  6.18436626e-08  1.45019982e-08 
 4.81866605e+06  6.19048881e-08  1.36482893e-08 
 5.09702863e+06  6.19783214e-08  1.28400790e-08 
 5.39147154e+06  6.20648856e-08  1.20748424e-08 
 5.70292370e+06  6.21655923e-08  1.13502235e-08 
 6.03236769e+06  6.22815445e-08  1.06640272e-08 
 6.38084285e+06  6.24139404e-08  1.00142117e-08 
 6.74944857e+06  6.25640772e-08  9.39888120e-09 
 7.13934775e+06  6.27333545e-08  8.81627776e-09 
 7.55177045e+06  6.29232791e-08  8.26477440e-09 
 7.98801781e+06  6.31354692e-08  7.74286710e-09 
