 frequency       vr(out)         vi(out)        
 2.19514602e+05  9.66485669e-01 -1.99014786e-01 
 2.32195425e+05  9.62614692e-01 -2.09850026e-01 
 2.45608788e+05  9.58310878e-01 -2.21194707e-01 
 2.59797009e+05  9.53529319e-01 -2.33058399e-01 
 2.74804848e+05  9.48221286e-01 -2.45448044e-01 
 2.90679654e+05  9.42334115e-01 -2.58367358e-01 
 3.07471508e+05  9.35811134e-01 -2.71816152e-01 
 3.25233387e+05  9.28591673e-01 -2.85789575e-01 
 3.44021326e+05  9.20611154e-01 -3.00277274e-01 
 3.63894599e+05  9.11801301e-01 -3.15262477e-01 
 3.84915902e+05  9.02090479e-01 -3.30721009e-01 
 4.07151555e+05  8.91404212e-01 -3.46620241e-01 
 4.30671707e+05  8.79665890e-01 -3.62918014e-01 
 4.55550561e+05  8.66797696e-01 -3.79561544e-01 
 4.81866605e+05  8.52721795e-01 -3.96486359e-01 
 5.09702863e+05  8.37361798e-01 -4.13615313e-01 
 5.39147154e+05  8.20644514e-01 -4.30857735e-01 
 5.70292370e+05  8.02502003e-01 -4.48108788e-01 
 6.03236769e+05  7.82873927e-01 -4.65249107e-01 
 6.38084285e+05  7.61710144e-01 -4.82144816e-01 
 6.74944857e+05  7.38973536e-01 -4.98648003e-01 
 7.13934775e+05  7.14642941e-01 -5.14597745e-01 
 7.55177045e+05  6.88716130e-01 -5.29821753e-01 
 7.98801781e+05  6.61212658e-01 -5.44138689e-01 
 8.44946611e+05  6.32176444e-01 -5.57361186e-01 
 8.93757115e+05  6.01677900e-01 -5.69299539e-01 
 9.45387283e+05  5.69815428e-01 -5.79766012e-01 
 1.00000000e+06  5.36716096e-01 -5.88579626e-01 
 1.05776756e+06  5.02535359e-01 -5.95571266e-01 
 1.11887221e+06  4.67455713e-01 -6.00588870e-01 
 1.18350673e+06  4.31684235e-01 -6.03502446e-01 
 1.25187503e+06  3.95449036e-01 -6.04208639e-01 
 1.32419279e+06  3.58994747e-01 -6.02634577e-01 
 1.40068818e+06  3.22577201e-01 -5.98740761e-01 
 1.48160252e+06  2.86457582e-01 -5.92522815e-01 
 1.56719108e+06  2.50896317e-01 -5.84011991e-01 
 1.65772389e+06  2.16147036e-01 -5.73274412e-01 
 1.75348655e+06  1.82450889e-01 -5.60409123e-01 
 1.85478119e+06  1.50031502e-01 -5.45545095e-01 
 1.96192737e+06  1.19090764e-01 -5.28837403e-01 
 2.07526313e+06  8.98055795e-02 -5.10462818e-01 
 2.19514602e+06  6.23256527e-02 -4.90615096e-01 
 2.32195425e+06  3.67722630e-02 -4.69500198e-01 
 2.45608788e+06  1.32379595e-02 -4.47331677e-01 
 2.59797009e+06 -8.21296344e-03 -4.24326398e-01 
 2.74804848e+06 -2.75433694e-02 -4.00700715e-01 
 2.90679654e+06 -4.47417308e-02 -3.76667165e-01 
 3.07471508e+06 -5.98202878e-02 -3.52431688e-01 
 3.25233387e+06 -7.28130530e-02 -3.28191345e-01 
 3.44021326e+06 -8.37737692e-02 -3.04132475e-01 
 3.63894599e+06 -9.27738927e-02 -2.80429203e-01 
 3.84915902e+06 -9.99006360e-02 -2.57242239e-01 
 4.07151555e+06 -1.05255077e-01 -2.34717866e-01 
 4.30671707e+06 -1.08950316e-01 -2.12987093e-01 
 4.55550561e+06 -1.11109642e-01 -1.92164911e-01 
