 time            v(in)           v(out)         
 6.54733096e-07 -1.00000000e+00  2.54708804e-01 
 6.56233096e-07 -1.00000000e+00  2.57626855e-01 
 6.57733096e-07 -1.00000000e+00  2.60544774e-01 
 6.59233096e-07 -1.00000000e+00  2.63462560e-01 
 6.60733096e-07 -1.00000000e+00  2.66380215e-01 
 6.62233096e-07 -1.00000000e+00  2.69297736e-01 
 6.63733096e-07 -1.00000000e+00  2.72215125e-01 
 6.65233096e-07 -1.00000000e+00  2.75132382e-01 
 6.66733096e-07 -1.00000000e+00  2.78049505e-01 
 6.68233096e-07 -1.00000000e+00  2.80966494e-01 
 6.69733096e-07 -1.00000000e+00  2.83883350e-01 
 6.71233096e-07 -1.00000000e+00  2.86800073e-01 
 6.72733096e-07 -1.00000000e+00  2.89716661e-01 
 6.74233096e-07 -1.00000000e+00  2.92633115e-01 
 6.75733096e-07 -1.00000000e+00  2.95549434e-01 
 6.77233096e-07 -1.00000000e+00  2.98465619e-01 
 6.78733096e-07 -1.00000000e+00  3.01381668e-01 
 6.80233096e-07 -1.00000000e+00  3.04297583e-01 
 6.81733096e-07 -1.00000000e+00  3.07213361e-01 
 6.83233096e-07 -1.00000000e+00  3.10129003e-01 
 6.84733096e-07 -1.00000000e+00  3.13044509e-01 
 6.86233096e-07 -1.00000000e+00  3.15959879e-01 
 6.87733096e-07 -1.00000000e+00  3.18875111e-01 
 6.89233096e-07 -1.00000000e+00  3.21790205e-01 
 6.90733096e-07 -1.00000000e+00  3.24705162e-01 
 6.92233096e-07 -1.00000000e+00  3.27619981e-01 
 6.93733096e-07 -1.00000000e+00  3.30534660e-01 
 6.95233096e-07 -1.00000000e+00  3.33449201e-01 
 6.96733096e-07 -1.00000000e+00  3.36363601e-01 
 6.98233096e-07 -1.00000000e+00  3.39277862e-01 
 6.99733096e-07 -1.00000000e+00  3.42191981e-01 
 7.01233096e-07 -1.00000000e+00  3.45105960e-01 
 7.02733096e-07 -1.00000000e+00  3.48019796e-01 
 7.04233096e-07 -1.00000000e+00  3.50933490e-01 
 7.05733096e-07 -1.00000000e+00  3.53847041e-01 
 7.07233096e-07 -1.00000000e+00  3.56760448e-01 
 7.08733096e-07 -1.00000000e+00  3.59673710e-01 
 7.10233096e-07 -1.00000000e+00  3.62586827e-01 
 7.11733096e-07 -1.00000000e+00  3.65499798e-01 
 7.13233096e-07 -1.00000000e+00  3.68412623e-01 
 7.14733096e-07 -1.00000000e+00  3.71325299e-01 
 7.16233096e-07 -1.00000000e+00  3.74237828e-01 
 7.17733096e-07 -1.00000000e+00  3.77150207e-01 
 7.19233096e-07 -1.00000000e+00  3.80062435e-01 
 7.20733096e-07 -1.00000000e+00  3.82974512e-01 
 7.22233096e-07 -1.00000000e+00  3.85886437e-01 
 7.23733096e-07 -1.00000000e+00  3.88798209e-01 
 7.25233096e-07 -1.00000000e+00  3.91709826e-01 
 7.26733096e-07 -1.00000000e+00  3.94621287e-01 
 7.28233096e-07 -1.00000000e+00  3.97532592e-01 
 7.29733096e-07 -1.00000000e+00  4.00443738e-01 
 7.31233096e-07 -1.00000000e+00  4.03354724e-01 
 7.32733096e-07 -1.00000000e+00  4.06265550e-01 
 7.34233096e-07 -1.00000000e+00  4.09176213e-01 
 7.35733096e-07 -1.00000000e+00  4.12086712e-01 
 7.37233096e-07 -1.00000000e+00  4.14997046e-01 
 7.38733096e-07 -1.00000000e+00  4.17907213e-01 
 7.40233096e-07 -1.00000000e+00  4.20817210e-01 
 7.41733096e-07 -1.00000000e+00  4.23727037e-01 
 7.43233096e-07 -1.00000000e+00  4.26636692e-01 
 7.44733096e-07 -1.00000000e+00  4.29546171e-01 
 7.46233096e-07 -1.00000000e+00  4.32455474e-01 
 7.47733096e-07 -1.00000000e+00  4.35364598e-01 
 7.49233096e-07 -1.00000000e+00  4.38273541e-01 
 7.50733096e-07 -1.00000000e+00  4.41182300e-01 
 7.52233096e-07 -1.00000000e+00  4.44090874e-01 
 7.53733096e-07 -1.00000000e+00  4.46999259e-01 
 7.55233096e-07 -1.00000000e+00  4.49907452e-01 
 7.56733096e-07 -1.00000000e+00  4.52815452e-01 
 7.58233096e-07 -1.00000000e+00  4.55723255e-01 
 7.59733096e-07 -1.00000000e+00  4.58630857e-01 
 7.61233096e-07 -1.00000000e+00  4.61538257e-01 
 7.62733096e-07 -1.00000000e+00  4.64445449e-01 
 7.64233096e-07 -1.00000000e+00  4.67352432e-01 
 7.65733096e-07 -1.00000000e+00  4.70259201e-01 
 7.67233096e-07 -1.00000000e+00  4.73165752e-01 
 7.68733096e-07 -1.00000000e+00  4.76072082e-01 
 7.70233096e-07 -1.00000000e+00  4.78978186e-01 
 7.71733096e-07 -1.00000000e+00  4.81884061e-01 
 7.73233096e-07 -1.00000000e+00  4.84789700e-01 
 7.74733096e-07 -1.00000000e+00  4.87695100e-01 
 7.76233096e-07 -1.00000000e+00  4.90600256e-01 
 7.77733096e-07 -1.00000000e+00  4.93505163e-01 
 7.79233096e-07 -1.00000000e+00  4.96409815e-01 
 7.80733096e-07 -1.00000000e+00  4.99314206e-01 
 7.82233096e-07 -1.00000000e+00  5.02218331e-01 
 7.83733096e-07 -1.00000000e+00  5.05122184e-01 
 7.85233096e-07 -1.00000000e+00  5.08025758e-01 
 7.86733096e-07 -1.00000000e+00  5.10929046e-01 
 7.88233096e-07 -1.00000000e+00  5.13832041e-01 
 7.89733096e-07 -1.00000000e+00  5.16734737e-01 
 7.91233096e-07 -1.00000000e+00  5.19637125e-01 
 7.92733096e-07 -1.00000000e+00  5.22539197e-01 
 7.94233096e-07 -1.00000000e+00  5.25440946e-01 
 7.95733096e-07 -1.00000000e+00  5.28342363e-01 
 7.97233096e-07 -1.00000000e+00  5.31243437e-01 
 7.98733096e-07 -1.00000000e+00  5.34144161e-01 
 8.00233096e-07 -1.00000000e+00  5.37044524e-01 
 8.01733096e-07 -1.00000000e+00  5.39944516e-01 
 8.03233096e-07 -1.00000000e+00  5.42844125e-01 
 8.04733096e-07 -1.00000000e+00  5.45743342e-01 
 8.06233096e-07 -1.00000000e+00  5.48642153e-01 
 8.07733096e-07 -1.00000000e+00  5.51540547e-01 
 8.09233096e-07 -1.00000000e+00  5.54438511e-01 
 8.10733096e-07 -1.00000000e+00  5.57336032e-01 
 8.12233096e-07 -1.00000000e+00  5.60233096e-01 
 8.13733096e-07 -1.00000000e+00  5.63129687e-01 
 8.15233096e-07 -1.00000000e+00  5.66025792e-01 
 8.16733096e-07 -1.00000000e+00  5.68921393e-01 
 8.18233096e-07 -1.00000000e+00  5.71816475e-01 
 8.19733096e-07 -1.00000000e+00  5.74711021e-01 
 8.21233096e-07 -1.00000000e+00  5.77605011e-01 
 8.22733096e-07 -1.00000000e+00  5.80498428e-01 
 8.24233096e-07 -1.00000000e+00  5.83391252e-01 
 8.25733096e-07 -1.00000000e+00  5.86283463e-01 
 8.27233096e-07 -1.00000000e+00  5.89175038e-01 
 8.28733096e-07 -1.00000000e+00  5.92065956e-01 
 8.30233096e-07 -1.00000000e+00  5.94956193e-01 
 8.31733096e-07 -1.00000000e+00  5.97845726e-01 
 8.33233096e-07 -1.00000000e+00  6.00734528e-01 
 8.34733096e-07 -1.00000000e+00  6.03622574e-01 
 8.36233096e-07 -1.00000000e+00  6.06509836e-01 
 8.37733096e-07 -1.00000000e+00  6.09396285e-01 
 8.39233096e-07 -1.00000000e+00  6.12281891e-01 
 8.40733096e-07 -1.00000000e+00  6.15166623e-01 
 8.42233096e-07 -1.00000000e+00  6.18050448e-01 
 8.43733096e-07 -1.00000000e+00  6.20933333e-01 
 8.45233096e-07 -1.00000000e+00  6.23815242e-01 
 8.46733096e-07 -1.00000000e+00  6.26696138e-01 
 8.48233096e-07 -1.00000000e+00  6.29575982e-01 
 8.49733096e-07 -1.00000000e+00  6.32454734e-01 
 8.51233096e-07 -1.00000000e+00  6.35332353e-01 
 8.52733096e-07 -1.00000000e+00  6.38208795e-01 
 8.54233096e-07 -1.00000000e+00  6.41084015e-01 
 8.55733096e-07 -1.00000000e+00  6.43957964e-01 
 8.57233096e-07 -1.00000000e+00  6.46830594e-01 
 8.58733096e-07 -1.00000000e+00  6.49701854e-01 
 8.60233096e-07 -1.00000000e+00  6.52571689e-01 
 8.61733096e-07 -1.00000000e+00  6.55440044e-01 
 8.63233096e-07 -1.00000000e+00  6.58306861e-01 
 8.64733096e-07 -1.00000000e+00  6.61172079e-01 
 8.66233096e-07 -1.00000000e+00  6.64035635e-01 
 8.67733096e-07 -1.00000000e+00  6.66897465e-01 
 8.69233096e-07 -1.00000000e+00  6.69757498e-01 
 8.70733096e-07 -1.00000000e+00  6.72615665e-01 
 8.72233096e-07 -1.00000000e+00  6.75471892e-01 
 8.73733096e-07 -1.00000000e+00  6.78326101e-01 
 8.75233096e-07 -1.00000000e+00  6.81178213e-01 
 8.76733096e-07 -1.00000000e+00  6.84028144e-01 
 8.78233096e-07 -1.00000000e+00  6.86875807e-01 
 8.79733096e-07 -1.00000000e+00  6.89721114e-01 
 8.81233096e-07 -1.00000000e+00  6.92563969e-01 
 8.82733096e-07 -1.00000000e+00  6.95404277e-01 
 8.84233096e-07 -1.00000000e+00  6.98241936e-01 
 8.85733096e-07 -1.00000000e+00  7.01076841e-01 
 8.87233096e-07 -1.00000000e+00  7.03908883e-01 
 8.88733096e-07 -1.00000000e+00  7.06737949e-01 
 8.90233096e-07 -1.00000000e+00  7.09563922e-01 
 8.91733096e-07 -1.00000000e+00  7.12386680e-01 
 8.93233096e-07 -1.00000000e+00  7.15206096e-01 
 8.94733096e-07 -1.00000000e+00  7.18022039e-01 
 8.96233096e-07 -1.00000000e+00  7.20834373e-01 
 8.97733096e-07 -1.00000000e+00  7.23642958e-01 
 8.99233096e-07 -1.00000000e+00  7.26447646e-01 
 9.00733096e-07 -1.00000000e+00  7.29248288e-01 
 9.02233096e-07 -1.00000000e+00  7.32044726e-01 
 9.03733096e-07 -1.00000000e+00  7.34836798e-01 
 9.05233096e-07 -1.00000000e+00  7.37624337e-01 
 9.06733096e-07 -1.00000000e+00  7.40407168e-01 
 9.08233096e-07 -1.00000000e+00  7.43185112e-01 
 9.09733096e-07 -1.00000000e+00  7.45957985e-01 
 9.11233096e-07 -1.00000000e+00  7.48725593e-01 
 9.12733096e-07 -1.00000000e+00  7.51487740e-01 
 9.14233096e-07 -1.00000000e+00  7.54244222e-01 
 9.15733096e-07 -1.00000000e+00  7.56994827e-01 
 9.17233096e-07 -1.00000000e+00  7.59739339e-01 
 9.18733096e-07 -1.00000000e+00  7.62477533e-01 
 9.20233096e-07 -1.00000000e+00  7.65209180e-01 
 9.21733096e-07 -1.00000000e+00  7.67934042e-01 
 9.23233096e-07 -1.00000000e+00  7.70651876e-01 
 9.24733096e-07 -1.00000000e+00  7.73362429e-01 
 9.26233096e-07 -1.00000000e+00  7.76065446e-01 
 9.27733096e-07 -1.00000000e+00  7.78760661e-01 
 9.29233096e-07 -1.00000000e+00  7.81447802e-01 
 9.30733096e-07 -1.00000000e+00  7.84126591e-01 
 9.32233096e-07 -1.00000000e+00  7.86796744e-01 
 9.33733096e-07 -1.00000000e+00  7.89457968e-01 
 9.35233096e-07 -1.00000000e+00  7.92109965e-01 
 9.36733096e-07 -1.00000000e+00  7.94752429e-01 
 9.38233096e-07 -1.00000000e+00  7.97385049e-01 
 9.39733096e-07 -1.00000000e+00  8.00007507e-01 
 9.41233096e-07 -1.00000000e+00  8.02619478e-01 
 9.42733096e-07 -1.00000000e+00  8.05220634e-01 
 9.44233096e-07 -1.00000000e+00  8.07810638e-01 
 9.45733096e-07 -1.00000000e+00  8.10389148e-01 
 9.47233096e-07 -1.00000000e+00  8.12955819e-01 
 9.48733096e-07 -1.00000000e+00  8.15510299e-01 
 9.50233096e-07 -1.00000000e+00  8.18052232e-01 
 9.51733096e-07 -1.00000000e+00  8.20581259e-01 
 9.53233096e-07 -1.00000000e+00  8.23097014e-01 
 9.54733096e-07 -1.00000000e+00  8.25599132e-01 
 9.56233096e-07 -1.00000000e+00  8.28087242e-01 
 9.57733096e-07 -1.00000000e+00  8.30560971e-01 
 9.59233096e-07 -1.00000000e+00  8.33019945e-01 
 9.60733096e-07 -1.00000000e+00  8.35463788e-01 
 9.62233096e-07 -1.00000000e+00  8.37892124e-01 
 9.63733096e-07 -1.00000000e+00  8.40304574e-01 
 9.65233096e-07 -1.00000000e+00  8.42700764e-01 
 9.66733096e-07 -1.00000000e+00  8.45080316e-01 
 9.68233096e-07 -1.00000000e+00  8.47442857e-01 
 9.69733096e-07 -1.00000000e+00  8.49788016e-01 
 9.71233096e-07 -1.00000000e+00  8.52115424e-01 
 9.72733096e-07 -1.00000000e+00  8.54424716e-01 
 9.74233096e-07 -1.00000000e+00  8.56715530e-01 
 9.75733096e-07 -1.00000000e+00  8.58987513e-01 
 9.77233096e-07 -1.00000000e+00  8.61240313e-01 
 9.78733096e-07 -1.00000000e+00  8.63473589e-01 
 9.80233096e-07 -1.00000000e+00  8.65687003e-01 
 9.81733096e-07 -1.00000000e+00  8.67880229e-01 
 9.83233096e-07 -1.00000000e+00  8.70052946e-01 
 9.84733096e-07 -1.00000000e+00  8.72204845e-01 
 9.86233096e-07 -1.00000000e+00  8.74335625e-01 
 9.87733096e-07 -1.00000000e+00  8.76444998e-01 
 9.89233096e-07 -1.00000000e+00  8.78532685e-01 
 9.90733096e-07 -1.00000000e+00  8.80598419e-01 
 9.92233096e-07 -1.00000000e+00  8.82641947e-01 
 9.93733096e-07 -1.00000000e+00  8.84663027e-01 
 9.95233096e-07 -1.00000000e+00  8.86661431e-01 
 9.96733096e-07 -1.00000000e+00  8.88636947e-01 
 9.98233096e-07 -1.00000000e+00  8.90589372e-01 
 9.99733096e-07 -1.00000000e+00  8.92518524e-01 
 1.00123310e-06 -1.00000000e+00  8.94424231e-01 
 1.00273310e-06 -1.00000000e+00  8.96306338e-01 
 1.00423310e-06 -1.00000000e+00  8.98164706e-01 
 1.00573310e-06 -1.00000000e+00  8.99999211e-01 
 1.00723310e-06 -1.00000000e+00  9.01809745e-01 
 1.00873310e-06 -1.00000000e+00  9.03596214e-01 
 1.01023310e-06 -1.00000000e+00  9.05358543e-01 
 1.01173310e-06 -1.00000000e+00  9.07096671e-01 
 1.01323310e-06 -1.00000000e+00  9.08810553e-01 
 1.01473310e-06 -1.00000000e+00  9.10500159e-01 
 1.01623310e-06 -1.00000000e+00  9.12165476e-01 
 1.01773310e-06 -1.00000000e+00  9.13806506e-01 
 1.01923310e-06 -1.00000000e+00  9.15423265e-01 
 1.02073310e-06 -1.00000000e+00  9.17015786e-01 
 1.02223310e-06 -1.00000000e+00  9.18584115e-01 
 1.02373310e-06 -1.00000000e+00  9.20128312e-01 
 1.02523310e-06 -1.00000000e+00  9.21648452e-01 
 1.02673310e-06 -1.00000000e+00  9.23144623e-01 
 1.02823310e-06 -1.00000000e+00  9.24616927e-01 
 1.02973310e-06 -1.00000000e+00  9.26065478e-01 
 1.03123310e-06 -1.00000000e+00  9.27490401e-01 
 1.03273310e-06 -1.00000000e+00  9.28891835e-01 
 1.03423310e-06 -1.00000000e+00  9.30269929e-01 
 1.03573310e-06 -1.00000000e+00  9.31624843e-01 
 1.03723310e-06 -1.00000000e+00  9.32956747e-01 
 1.03873310e-06 -1.00000000e+00  9.34265822e-01 
 1.04023310e-06 -1.00000000e+00  9.35552258e-01 
 1.04173310e-06 -1.00000000e+00  9.36816251e-01 
 1.04323310e-06 -1.00000000e+00  9.38058009e-01 
 1.04473310e-06 -1.00000000e+00  9.39277746e-01 
 1.04623310e-06 -1.00000000e+00  9.40475684e-01 
 1.04773310e-06 -1.00000000e+00  9.41652049e-01 
 1.04923310e-06 -1.00000000e+00  9.42807076e-01 
 1.05073310e-06 -1.00000000e+00  9.43941006e-01 
 1.05223310e-06 -1.00000000e+00  9.45054083e-01 
 1.05373310e-06 -1.00000000e+00  9.46146557e-01 
 1.05523310e-06 -1.00000000e+00  9.47218682e-01 
 1.05673310e-06 -1.00000000e+00  9.48270716e-01 
 1.05823310e-06 -1.00000000e+00  9.49302920e-01 
 1.05973310e-06 -1.00000000e+00  9.50315559e-01 
 1.06123310e-06 -1.00000000e+00  9.51308899e-01 
 1.06273310e-06 -1.00000000e+00  9.52283210e-01 
 1.06423310e-06 -1.00000000e+00  9.53238761e-01 
 1.06573310e-06 -1.00000000e+00  9.54175826e-01 
 1.06723310e-06 -1.00000000e+00  9.55094678e-01 
 1.06873310e-06 -1.00000000e+00  9.55995590e-01 
 1.07023310e-06 -1.00000000e+00  9.56878837e-01 
 1.07173310e-06 -1.00000000e+00  9.57744694e-01 
 1.07323310e-06 -1.00000000e+00  9.58593435e-01 
 1.07473310e-06 -1.00000000e+00  9.59425334e-01 
 1.07623310e-06 -1.00000000e+00  9.60240665e-01 
 1.07773310e-06 -1.00000000e+00  9.61039699e-01 
 1.07923310e-06 -1.00000000e+00  9.61822708e-01 
 1.08073310e-06 -1.00000000e+00  9.62589963e-01 
 1.08223310e-06 -1.00000000e+00  9.63341731e-01 
 1.08373310e-06 -1.00000000e+00  9.64078279e-01 
 1.08523310e-06 -1.00000000e+00  9.64799872e-01 
 1.08673310e-06 -1.00000000e+00  9.65506773e-01 
 1.08823310e-06 -1.00000000e+00  9.66199242e-01 
 1.08973310e-06 -1.00000000e+00  9.66877537e-01 
 1.09123310e-06 -1.00000000e+00  9.67541914e-01 
 1.09273310e-06 -1.00000000e+00  9.68192627e-01 
 1.09423310e-06 -1.00000000e+00  9.68829926e-01 
 1.09573310e-06 -1.00000000e+00  9.69454057e-01 
 1.09723310e-06 -1.00000000e+00  9.70065268e-01 
 1.09873310e-06 -1.00000000e+00  9.70663798e-01 
 1.10023310e-06 -1.00000000e+00  9.71249887e-01 
 1.10173310e-06 -1.00000000e+00  9.71823772e-01 
 1.10323310e-06 -1.00000000e+00  9.72385684e-01 
 1.10473310e-06 -1.00000000e+00  9.72935853e-01 
 1.10623310e-06 -1.00000000e+00  9.73474507e-01 
 1.10773310e-06 -1.00000000e+00  9.74001867e-01 
 1.10923310e-06 -1.00000000e+00  9.74518154e-01 
 1.11073310e-06 -1.00000000e+00  9.75023584e-01 
 1.11223310e-06 -1.00000000e+00  9.75518372e-01 
 1.11373310e-06 -1.00000000e+00  9.76002726e-01 
 1.11523310e-06 -1.00000000e+00  9.76476854e-01 
 1.11673310e-06 -1.00000000e+00  9.76940960e-01 
 1.11823310e-06 -1.00000000e+00  9.77395243e-01 
 1.11973310e-06 -1.00000000e+00  9.77839900e-01 
 1.12123310e-06 -1.00000000e+00  9.78275125e-01 
 1.12273310e-06 -1.00000000e+00  9.78701109e-01 
 1.12423310e-06 -1.00000000e+00  9.79118038e-01 
 1.12573310e-06 -1.00000000e+00  9.79526096e-01 
 1.12723310e-06 -1.00000000e+00  9.79925465e-01 
 1.12873310e-06 -1.00000000e+00  9.80316320e-01 
 1.13023310e-06 -1.00000000e+00  9.80698838e-01 
 1.13173310e-06 -1.00000000e+00  9.81073188e-01 
 1.13323310e-06 -1.00000000e+00  9.81439539e-01 
 1.13473310e-06 -1.00000000e+00  9.81798056e-01 
 1.13623310e-06 -1.00000000e+00  9.82148901e-01 
 1.13773310e-06 -1.00000000e+00  9.82492232e-01 
 1.13923310e-06 -1.00000000e+00  9.82828207e-01 
 1.14073310e-06 -1.00000000e+00  9.83156977e-01 
 1.14223310e-06 -1.00000000e+00  9.83478693e-01 
 1.14373310e-06 -1.00000000e+00  9.83793502e-01 
 1.14523310e-06 -1.00000000e+00  9.84101548e-01 
 1.14673310e-06 -1.00000000e+00  9.84402974e-01 
 1.14823310e-06 -1.00000000e+00  9.84697918e-01 
 1.14973310e-06 -1.00000000e+00  9.84986516e-01 
 1.15123310e-06 -1.00000000e+00  9.85268902e-01 
 1.15273310e-06 -1.00000000e+00  9.85545207e-01 
 1.15423310e-06 -1.00000000e+00  9.85815559e-01 
 1.15573310e-06 -1.00000000e+00  9.86080083e-01 
 1.15723310e-06 -1.00000000e+00  9.86338903e-01 
 1.15873310e-06 -1.00000000e+00  9.86592141e-01 
 1.16023310e-06 -1.00000000e+00  9.86839913e-01 
 1.16173310e-06 -1.00000000e+00  9.87082336e-01 
 1.16323310e-06 -1.00000000e+00  9.87319525e-01 
 1.16473310e-06 -1.00000000e+00  9.87551589e-01 
 1.16623310e-06 -1.00000000e+00  9.87778639e-01 
 1.16773310e-06 -1.00000000e+00  9.88000780e-01 
 1.16923310e-06 -1.00000000e+00  9.88218118e-01 
 1.17073310e-06 -1.00000000e+00  9.88430756e-01 
 1.17223310e-06 -1.00000000e+00  9.88638793e-01 
 1.17373310e-06 -1.00000000e+00  9.88842328e-01 
 1.17523310e-06 -1.00000000e+00  9.89041457e-01 
 1.17673310e-06 -1.00000000e+00  9.89236275e-01 
 1.17823310e-06 -1.00000000e+00  9.89426874e-01 
 1.17973310e-06 -1.00000000e+00  9.89613344e-01 
 1.18123310e-06 -1.00000000e+00  9.89795774e-01 
 1.18273310e-06 -1.00000000e+00  9.89974251e-01 
 1.18423310e-06 -1.00000000e+00  9.90148859e-01 
 1.18573310e-06 -1.00000000e+00  9.90319682e-01 
 1.18723310e-06 -1.00000000e+00  9.90486800e-01 
 1.18873310e-06 -1.00000000e+00  9.90650295e-01 
 1.19023310e-06 -1.00000000e+00  9.90810243e-01 
 1.19173310e-06 -1.00000000e+00  9.90966721e-01 
 1.19323310e-06 -1.00000000e+00  9.91119804e-01 
 1.19473310e-06 -1.00000000e+00  9.91269565e-01 
 1.19623310e-06 -1.00000000e+00  9.91416076e-01 
 1.19773310e-06 -1.00000000e+00  9.91559406e-01 
 1.19923310e-06 -1.00000000e+00  9.91699624e-01 
 1.20073310e-06 -1.00000000e+00  9.91836798e-01 
 1.20223310e-06 -1.00000000e+00  9.91970993e-01 
 1.20373310e-06 -1.00000000e+00  9.92102274e-01 
 1.20523310e-06 -1.00000000e+00  9.92230703e-01 
 1.20673310e-06 -1.00000000e+00  9.92356342e-01 
 1.20823310e-06 -1.00000000e+00  9.92479252e-01 
 1.20973310e-06 -1.00000000e+00  9.92599490e-01 
 1.21123310e-06 -1.00000000e+00  9.92717117e-01 
 1.21273310e-06 -1.00000000e+00  9.92832186e-01 
 1.21423310e-06 -1.00000000e+00  9.92944755e-01 
 1.21573310e-06 -1.00000000e+00  9.93054877e-01 
 1.21723310e-06 -1.00000000e+00  9.93162606e-01 
 1.21873310e-06 -1.00000000e+00  9.93267992e-01 
 1.22023310e-06 -1.00000000e+00  9.93371087e-01 
 1.22173310e-06 -1.00000000e+00  9.93471940e-01 
 1.22323310e-06 -1.00000000e+00  9.93570601e-01 
 1.22473310e-06 -1.00000000e+00  9.93667116e-01 
 1.22623310e-06 -1.00000000e+00  9.93761531e-01 
 1.22773310e-06 -1.00000000e+00  9.93853894e-01 
 1.22923310e-06 -1.00000000e+00  9.93944247e-01 
 1.23073310e-06 -1.00000000e+00  9.94032635e-01 
 1.23223310e-06 -1.00000000e+00  9.94119101e-01 
 1.23373310e-06 -1.00000000e+00  9.94203685e-01 
 1.23523310e-06 -1.00000000e+00  9.94286429e-01 
 1.23673310e-06 -1.00000000e+00  9.94367373e-01 
 1.23823310e-06 -1.00000000e+00  9.94446556e-01 
 1.23973310e-06 -1.00000000e+00  9.94524016e-01 
 1.24123310e-06 -1.00000000e+00  9.94599790e-01 
 1.24273310e-06 -1.00000000e+00  9.94673916e-01 
 1.24423310e-06 -1.00000000e+00  9.94746428e-01 
 1.24573310e-06 -1.00000000e+00  9.94817362e-01 
 1.24723310e-06 -1.00000000e+00  9.94886752e-01 
 1.24873310e-06 -1.00000000e+00  9.94954632e-01 
 1.25023310e-06 -1.00000000e+00  9.95021035e-01 
 1.25173310e-06 -1.00000000e+00  9.95085992e-01 
 1.25323310e-06 -1.00000000e+00  9.95149536e-01 
 1.25473310e-06 -1.00000000e+00  9.95211696e-01 
 1.25623310e-06 -1.00000000e+00  9.95272503e-01 
 1.25773310e-06 -1.00000000e+00  9.95331986e-01 
 1.25923310e-06 -1.00000000e+00  9.95390175e-01 
 1.26073310e-06 -1.00000000e+00  9.95447096e-01 
 1.26223310e-06 -1.00000000e+00  9.95502779e-01 
 1.26373310e-06 -1.00000000e+00  9.95557249e-01 
 1.26523310e-06 -1.00000000e+00  9.95610533e-01 
 1.26673310e-06 -1.00000000e+00  9.95662657e-01 
 1.26823310e-06 -1.00000000e+00  9.95713646e-01 
 1.26973310e-06 -1.00000000e+00  9.95763525e-01 
 1.27123310e-06 -1.00000000e+00  9.95812317e-01 
 1.27273310e-06 -1.00000000e+00  9.95860048e-01 
 1.27423310e-06 -1.00000000e+00  9.95906738e-01 
 1.27573310e-06 -1.00000000e+00  9.95952412e-01 
 1.27723310e-06 -1.00000000e+00  9.95997092e-01 
 1.27873310e-06 -1.00000000e+00  9.96040798e-01 
 1.28023310e-06 -1.00000000e+00  9.96083553e-01 
 1.28173310e-06 -1.00000000e+00  9.96125377e-01 
 1.28323310e-06 -1.00000000e+00  9.96166290e-01 
 1.28473310e-06 -1.00000000e+00  9.96206311e-01 
 1.28623310e-06 -1.00000000e+00  9.96245461e-01 
 1.28773310e-06 -1.00000000e+00  9.96283759e-01 
 1.28923310e-06 -1.00000000e+00  9.96321222e-01 
 1.29073310e-06 -1.00000000e+00  9.96357870e-01 
 1.29223310e-06 -1.00000000e+00  9.96393719e-01 
 1.29373310e-06 -1.00000000e+00  9.96428787e-01 
 1.29523310e-06 -1.00000000e+00  9.96463092e-01 
 1.29673310e-06 -1.00000000e+00  9.96496649e-01 
 1.29823310e-06 -1.00000000e+00  9.96529476e-01 
 1.29973310e-06 -1.00000000e+00  9.96561587e-01 
 1.30123310e-06 -1.00000000e+00  9.96592999e-01 
 1.30273310e-06 -1.00000000e+00  9.96623727e-01 
 1.30423310e-06 -1.00000000e+00  9.96653785e-01 
 1.30573310e-06 -1.00000000e+00  9.96683189e-01 
 1.30723310e-06 -1.00000000e+00  9.96711952e-01 
 1.30873310e-06 -1.00000000e+00  9.96740089e-01 
 1.31023310e-06 -1.00000000e+00  9.96767612e-01 
 1.31173310e-06 -1.00000000e+00  9.96794537e-01 
 1.31323310e-06 -1.00000000e+00  9.96820874e-01 
 1.31473310e-06 -1.00000000e+00  9.96846638e-01 
 1.31623310e-06 -1.00000000e+00  9.96871841e-01 
 1.31773310e-06 -1.00000000e+00  9.96896494e-01 
 1.31923310e-06 -1.00000000e+00  9.96920611e-01 
 1.32073310e-06 -1.00000000e+00  9.96944202e-01 
 1.32223310e-06 -1.00000000e+00  9.96967279e-01 
 1.32373310e-06 -1.00000000e+00  9.96989854e-01 
 1.32523310e-06 -1.00000000e+00  9.97011936e-01 
 1.32673310e-06 -1.00000000e+00  9.97033538e-01 
 1.32823310e-06 -1.00000000e+00  9.97054669e-01 
 1.32973310e-06 -1.00000000e+00  9.97075340e-01 
 1.33123310e-06 -1.00000000e+00  9.97095560e-01 
 1.33273310e-06 -1.00000000e+00  9.97115340e-01 
 1.33423310e-06 -1.00000000e+00  9.97134689e-01 
 1.33573310e-06 -1.00000000e+00  9.97153616e-01 
 1.33723310e-06 -1.00000000e+00  9.97172131e-01 
 1.33873310e-06 -1.00000000e+00  9.97190243e-01 
 1.34023310e-06 -1.00000000e+00  9.97207960e-01 
 1.34173310e-06 -1.00000000e+00  9.97225291e-01 
 1.34323310e-06 -1.00000000e+00  9.97242244e-01 
 1.34473310e-06 -1.00000000e+00  9.97258828e-01 
 1.34623310e-06 -1.00000000e+00  9.97275051e-01 
 1.34773310e-06 -1.00000000e+00  9.97290920e-01 
 1.34923310e-06 -1.00000000e+00  9.97306444e-01 
 1.35073310e-06 -1.00000000e+00  9.97321629e-01 
 1.35223310e-06 -1.00000000e+00  9.97336483e-01 
