 frequency       inoise_spectrum onoise_spectrum
 4.81866605e+05  8.95310156e-08  2.08756360e-07 
 5.09702863e+05  8.87614354e-08  1.95623326e-07 
 5.39147154e+05  8.80286206e-08  1.83375335e-07 
 5.70292370e+05  8.73312057e-08  1.71947812e-07 
 6.03236769e+05  8.66678744e-08  1.61281205e-07 
 6.38084285e+05  8.60373607e-08  1.51320570e-07 
 6.74944857e+05  8.54384505e-08  1.42015206e-07 
 7.13934775e+05  8.48699822e-08  1.33318310e-07 
 7.55177045e+05  8.43308482e-08  1.25186661e-07 
 7.98801781e+05  8.38199965e-08  1.17580335e-07 
 8.44946611e+05  8.33364316e-08  1.10462436e-07 
 8.93757115e+05  8.28792165e-08  1.03798858e-07 
 9.45387283e+05  8.24474741e-08  9.75580555e-08 
 1.00000000e+06  8.20403892e-08  9.17108458e-08 
 1.05776756e+06  8.16572103e-08  8.62302160e-08 
 1.11887221e+06  8.12972519e-08  8.10911529e-08 
 1.18350673e+06  8.09598966e-08  7.62704842e-08 
 1.25187503e+06  8.06445981e-08  7.17467342e-08 
 1.32419279e+06  8.03508835e-08  6.74999899e-08 
 1.40068818e+06  8.00783564e-08  6.35117798e-08 
 1.48160252e+06  7.98267003e-08  5.97649619e-08 
 1.56719108e+06  7.95956818e-08  5.62436214e-08 
 1.65772389e+06  7.93851546e-08  5.29329764e-08 
 1.75348655e+06  7.91950627e-08  4.98192926e-08 
 1.85478119e+06  7.90254448e-08  4.68898037e-08 
 1.96192737e+06  7.88764384e-08  4.41326404e-08 
 2.07526313e+06  7.87482831e-08  4.15367633e-08 
 2.19514602e+06  7.86413252e-08  3.90919032e-08 
 2.32195425e+06  7.85560207e-08  3.67885061e-08 
 2.45608788e+06  7.84929387e-08  3.46176818e-08 
 2.59797009e+06  7.84527633e-08  3.25711588e-08 
 2.74804848e+06  7.84362955e-08  3.06412410e-08 
 2.90679654e+06  7.84444527e-08  2.88207699e-08 
 3.07471508e+06  7.84782674e-08  2.71030884e-08 
 3.25233387e+06  7.85388833e-08  2.54820081e-08 
 3.44021326e+06  7.86275488e-08  2.39517793e-08 
 3.63894599e+06  7.87456080e-08  2.25070627e-08 
 3.84915902e+06  7.88944870e-08  2.11429031e-08 
 4.07151555e+06  7.90756772e-08  1.98547040e-08 
 4.30671707e+06  7.92907135e-08  1.86382044e-08 
 4.55550561e+06  7.95411472e-08  1.74894555e-08 
 4.81866605e+06  7.98285145e-08  1.64047984e-08 
 5.09702863e+06  8.01542991e-08  1.53808420e-08 
 5.39147154e+06  8.05198894e-08  1.44144413e-08 
 5.70292370e+06  8.09265321e-08  1.35026760e-08 
 6.03236769e+06  8.13752812e-08  1.26428293e-08 
